"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"353","Trent Frederic","EDM","C","74","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"354","Andrew Peeke","BOS","D","77","182.93333333333","0","0","0","0","0","0.00","5","0.00","0.1","5","5","0","0","2","0","2","1","1","0","0","1","3","2","2","3","19","0","0","-"
"356","Dante Fabbro","CBJ","D","74","113.75","0","0","0","0","0","-","3","0.00","0.06","3","3","0","0","0","1","0","0","0","0","0","0","2","2","4","1","16","0","0","-"
"357","Joshua Mahura","SEA","D","23","27.666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","-"
"358","Logan Stanley","BUF, WPG","D","76","73.716666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","1","0","0","0","0","0","0","1","2","3","1","14","0","0","-"
"359","Boris Katchouk","T.B","L","3","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"360","Jordan Kyrou","STL","R","72","1.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"361","Keaton Middleton","COL","D","3","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"363","Noah Gregor","FLA","L","37","10.816666666667","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","-"
"364","Dennis Cholowski","N.J","D","17","1.5166666666667","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"365","Samuel Girard","COL, PIT","D","60","55.866666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","7","0","0","-"
"366","Pierre-Luc Dubois","WSH","C, L","29","5.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","75.00"
"367","Jake Bean","CGY","D","16","7.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"370","Nathan Bastian","DAL","R","36","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"372","Jacob Moverare","L.A","D","15","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"374","Troy Stecher","EDM, TOR","D","64","126.05","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","1","0","2","1","1","0","0","1","1","2","6","1","9","0","0","-"
"376","Ross Colton","COL","C","73","2.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"377","Joona Koppanen","PIT","L","13","20.616666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","6","13","31.58"
"379","Tanner Laczynski","VGK","C","10","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"380","Vincent Desharnais","S.J","D","53","171.45","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","4","2","2","0","0","2","8","2","10","2","21","0","0","-"
"381","Michael Eyssimont","BOS","C","56","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"382","Michael Carcone","UTA","L","79","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"383","Justin Brazeau","PIT","R","64","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"384","Tanner Jeannot","BOS","L","77","104.81666666667","0","0","0","0","0","-","6","0.00","0.83","8","7","5","3","0","0","4","2","2","0","0","1","2","1","3","1","8","1","0","100.00"
"385","Mathieu Olivier","CBJ","R","61","50.016666666667","0","0","0","0","0","-","1","0.00","0.18","2","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","2","0.00"
"387","Jeffrey Viel","ANA, BOS","L","45","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"388","Justin Danforth","BUF","R","4","10.483333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","10","9.09"
"389","Dominik Shine","DET","R","18","1.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"390","Zach Aston-Reese","CBJ","C, L","27","16.333333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","100.00"
"391","Kailer Yamamoto","UTA","R","59","4.5166666666667","0","0","0","0","0","-","1","0.00","0.17","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"393","Conor Timmins","BUF","D","39","118.43333333333","0","0","0","0","0","0.00","2","0.00","0.03","2","2","0","0","0","0","2","1","1","0","0","0","1","3","2","0","24","0","0","-"
"394","Mario Ferraro","S.J","D","82","278.11666666667","0","0","0","0","0","0.00","5","0.00","0.15","6","6","1","0","3","0","0","0","0","0","0","0","9","5","13","6","36","0","0","-"
"395","Cale Fleury","SEA","D","23","16.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","-"
"396","Morgan Geekie","BOS","C","81","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"398","Cody Glass","N.J","C","70","49.6","0","0","0","0","0","-","3","0.00","0.25","5","3","4","2","1","0","2","1","1","0","0","0","0","1","0","2","2","25","21","54.35"
"399","Mikey Anderson","L.A","D","80","182.88333333333","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","6","2","2","0","0","1","3","1","4","2","16","0","0","-"
"400","Casey Mittelstadt","BOS","C","71","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"401","Urho Vaakanainen","NYR","D","34","21.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","-"
"403","Jesper Boqvist","FLA","C","73","48.733333333333","0","0","0","0","0","-","3","0.00","0.64","7","6","5","2","0","0","0","0","0","0","0","0","2","1","1","0","1","1","4","20.00"
"404","Jonas Rondbjerg","VGK","R","4","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"405","Eeli Tolvanen","SEA","R","78","81.133333333333","0","0","0","0","0","0.00","7","0.00","0.1","8","7","1","1","1","0","4","2","2","0","0","0","1","1","11","2","11","0","0","-"
"407","Gabriel Vilardi","WPG","C","82","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"410","Jack Studnicka","FLA","C","19","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"412","Jason Robertson","DAL","L","82","2.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"413","Morgan Frost","CGY","C","82","2.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"414","Henri Jokiharju","BOS","D","41","37.35","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","0","0","-"
"416","Martin Necas","COL","C","78","1.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"417","Timothy Liljegren","S.J, WSH","D","47","101.71666666667","0","0","0","0","0","0.00","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","0","2","1","0","2","16","0","0","-"
"418","Dylan Samberg","WPG","D","66","167.33333333333","0","0","0","0","0","0.00","4","0.00","0.13","4","4","1","0","1","0","0","0","0","0","0","1","4","5","5","1","30","0","0","-"
"419","P.O Joseph","VAN","D","31","14.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","-"
"420","Josh Norris","BUF","C","44","1.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"422","Cale Makar","COL","D","75","146.93333333333","0","0","0","0","0","0.00","6","0.00","0.49","8","7","4","2","0","0","0","0","0","0","0","2","5","2","5","0","17","0","0","-"
"423","Alexandre Texier","MTL, STL","L","51","12.233333333333","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.00"
"424","Cameron Crotty","OTT","D","6","8.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","-"
"425","Filip Chytil","VAN","C","12","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"426","Nick DeSimone","UTA","D","40","4.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"428","David Kampf","VAN, WSH","C","40","58.366666666667","0","0","0","0","0","0.00","2","0.00","0.33","3","2","2","1","0","0","2","1","1","0","0","0","2","0","0","1","3","37","40","48.05"
"429","Neal Pionk","WPG","D","51","126.93333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","8","0","13","0","0","-"
"431","Fabian Zetterlund","OTT","L","82","4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"432","Johnathan Kovacevic","N.J","D","34","54.933333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","0","6","0","0","-"
"433","Jacob Bryson","BUF, WPG","D","50","13.966666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","-"
"434","Drake Batherson","OTT","R","79","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"436","Olle Lycksell","OTT","R","7","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"438","Ben Jones","MIN","C","28","7.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","62.50"
"441","Skyler Brind'Amour","CAR","C","4","8.0166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"442","Sheldon Dries","DET","C","5","3.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"445","Charle-Edouard D'Astous","T.B","D","70","31.516666666667","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","-"
"446","Sean Durzi","UTA","D","60","22.366666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","-"
"449","Zach Whitecloud","CGY, VGK","D","78","175.36666666667","0","0","0","0","0","0.00","3","0.00","0.01","4","3","0","0","1","0","0","0","0","0","0","1","7","3","8","2","21","0","0","-"
"452","Martin Fehérváry","WSH","D","81","229.55","0","0","0","0","0","0.00","2","0.00","0.07","3","3","1","0","2","0","2","1","1","0","0","0","4","6","7","1","47","0","0","-"
"454","Philipp Kurashev","S.J","C","43","26.083333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","6","0.00"
"455","Quinn Hughes","MIN, VAN","D","74","8.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"459","Isac Lundeström","CBJ","C","68","97.783333333333","0","0","0","0","0","-","9","0.00","0.52","10","9","5","2","1","1","2","1","1","0","0","0","1","1","0","1","5","12","12","50.00"
"461","Joe Veleno","MTL","C","61","94.283333333333","0","0","0","0","0","0.00","7","0.00","0.9","12","11","8","5","2","0","0","0","0","0","0","1","0","1","3","0","4","11","13","45.83"
"463","Patrick Giles","S.J","R","3","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"464","Michael Callahan","BOS","D","5","6.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"465","Jesperi Kotkaniemi","CAR","C","42","6.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","3","25.00"
"466","Andrei Svechnikov","CAR","R","79","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"467","Alec Regula","EDM","D","29","23.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","4","0","0","-"
"468","Ty Emberson","EDM","D","72","92.55","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","17","0","0","-"
"469","Jack Drury","COL","C","82","165.31666666667","0","0","0","0","0","0.00","9","0.00","0.63","11","10","6","5","3","1","4","2","2","0","0","4","5","6","0","2","14","91","89","50.56"
"470","Rasmus Dahlin","BUF","D","77","63.166666666667","0","0","0","0","0","0.00","2","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","5","1","4","0","8","0","0","-"
"474","Barrett Hayton","UTA","C","67","12.833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","41.67"
"479","Adam Boqvist","NYI","D","28","4.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"480","Rasmus Sandin","WSH","D","73","104","0","0","0","0","0","0.00","3","0.00","0.22","3","3","1","1","1","0","0","0","0","0","0","0","10","6","9","0","15","0","0","-"
"481","Adam Ginning","PHI","D","5","8.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"482","Curtis Douglas","T.B, VAN","C","43","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"483","Nils Lundkvist","DAL","D","52","5.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"484","Jacob Bernard-Docker","DET","D","63","89.633333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","3","0","13","0","0","-"
"485","Jordan Harris","BOS","D","8","12.383333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"486","Michael Kesselring","BUF","D","34","27.783333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","-"
"488","Ilya Lyubushkin","DAL","D","53","77.916666666667","0","0","0","0","0","0.00","1","0.00","0.06","2","2","0","0","0","0","2","1","1","0","0","0","3","1","6","0","12","0","0","-"
"490","Declan Chisholm","WSH","D","26","7.15","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"491","Pontus Holmberg","T.B","R","70","11.466666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","50.00"
"492","Josiah Slavin","CAR","L","2","3.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"493","Tyler Tucker","STL","D","69","75.816666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","1","0","2","1","7","0","0","-"
"494","Jonatan Berggren","DET, STL","R","51","1.0666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"495","Alexander Romanov","NYI","D","15","32.55","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","6","0","0","-"
"496","Linus Karlsson","VAN","C","79","2.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"497","Martin Pospisil","CGY","C","22","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"498","Jack St. Ivany","PIT","D","20","26.183333333333","0","0","0","0","0","-","2","0.00","0.04","2","2","0","0","1","0","0","0","0","0","0","0","0","0","1","2","2","0","0","-"
"499","Paul Cotter","N.J","L","79","1.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"503","Simon Benoit","TOR","D","73","138.63333333333","0","0","0","0","0","0.00","3","0.00","0.06","5","4","0","0","0","0","4","2","2","0","0","2","5","1","11","2","17","0","0","-"
"504","Cole Reinhardt","FLA, VGK","L","59","5.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"505","Jake Christiansen","CBJ","D","40","6.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","4","0","0","-"
"506","Brayden Pachal","CGY","D","39","29.1","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","-"
"507","Egor Zamula","CBJ, PHI","D","33","14.783333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"508","Logan O'Connor","COL","R","13","18.066666666667","0","0","0","0","0","-","2","0.00","0.43","3","3","3","2","1","1","2","1","1","0","0","1","0","0","0","1","0","0","1","0.00"
"509","Jonathan Aspirot","BOS","D","61","67.566666666667","0","0","0","0","0","0.00","2","0.00","0.01","2","2","0","0","1","0","0","0","0","0","0","0","1","0","4","1","6","0","0","-"
"510","Kyle MacLean","NYI","C","59","8.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","100.00"
"513","Noah Philp","CAR, EDM","C","17","12.25","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","4","10","28.57"
"514","Nolan Foote","FLA","L","12","2.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"515","Peyton Krebs","BUF","C","82","11.45","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","9","40.00"
"516","Kirby Dach","MTL","C","37","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"518","Matthew Robertson","NYR","D","72","109","0","0","0","0","0","0.00","1","0.00","0.01","2","2","0","0","2","0","0","0","0","0","0","0","2","0","11","2","18","0","0","-"
"519","Kaedan Korczak","VGK","D","78","35.1","0","0","0","0","0","-","0","-","0.23","1","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","2","0","0","-"
"520","Dylan Cozens","OTT","C","82","7.1166666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"521","Alex Turcotte","L.A","C","62","0.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"522","Trevor Zegras","PHI","C","81","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"523","Nils Hoglander","VAN","L","38","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"524","Cole Caufield","MTL","R","81","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"525","Moritz Seider","DET","D","82","129.91666666667","0","0","0","0","0","0.00","4","0.00","0.15","5","5","1","0","1","0","4","2","2","0","0","2","7","2","15","1","27","0","0","-"
"526","Cam York","PHI","D","74","203.75","0","0","0","0","0","0.00","7","0.00","0.01","7","7","0","0","5","0","0","0","0","0","0","1","5","0","0","1","35","0","0","-"
"527","Bobby Brink","MIN, PHI","R","68","2.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"528","Kaapo Kakko","SEA","R","65","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"532","Domenick Fensore","CAR","D","1","1.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"534","Ryan Johnson","BUF","D","3","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"535","Henry Thrun","TOR","D","4","1.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"537","Marshall Warren","NYI","D","8","2.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"538","Ville Heinola","WPG","D","5","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"539","Lassi Thomson","OTT","D","11","1.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"541","Thomas Harley","DAL","D","70","96.6","0","0","0","0","0","0.00","1","0.00","0.09","2","2","1","0","0","0","2","1","1","0","0","1","5","2","1","1","15","0","0","-"
"542","Nicholas Robertson","TOR","L","78","7.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"543","Sam Poulin","PIT","R","2","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"544","Jayden Struble","MTL","D","59","7.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"546","Philip Broberg","STL","D","81","204.76666666667","0","0","0","0","0","0.00","5","0.00","0.2","11","7","4","0","2","1","0","0","0","0","0","2","8","2","5","4","12","0","0","-"
"547","Victor Soderstrom","BOS","D","8","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"548","Tobias Bjornfot","FLA","D","19","11.333333333333","0","0","0","0","0","-","0","-","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"550","Pavel Dorofeyev","VGK","R","82","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"552","Jordan Spence","OTT","D","73","13.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"554","Vladislav Kolyachonok","BOS, DAL","D","13","4.2833333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"555","Vasily Podkolzin","EDM","R","82","51.383333333333","0","0","0","0","0","-","3","0.00","0.13","3","3","1","0","0","0","0","0","0","0","0","0","1","1","2","0","3","1","6","14.29"
"556","Alex Newhook","MTL","C","42","39.816666666667","0","0","0","0","0","0.00","3","0.00","0.39","4","3","3","1","0","0","0","0","0","0","0","1","0","0","0","1","1","7","5","58.33"
"558","Joel Kiviranta","COL","L","51","53.25","0","0","0","0","0","-","2","0.00","0.31","4","4","2","1","0","0","0","0","0","0","0","0","0","2","1","1","1","1","4","20.00"
"559","Cole Schwindt","FLA","R","29","22.983333333333","0","0","0","0","0","-","2","0.00","0.17","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","8","33.33"
"561","Juuso Parssinen","NYR","C","20","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"562","Matias Maccelli","TOR","L","71","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"563","Dmitri Voronkov","CBJ","L","63","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"565","Arseny Gritsyuk","N.J","R","66","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"566","Elmer Soderblom","DET, PIT","L","59","4.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"567","Adam Edstrom","NYR","C","35","2.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"568","Nikita Nesterenko","ANA","C","29","24.533333333333","0","0","0","0","0","-","2","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","6","0.00"
"569","Tye Kartye","NYR, SEA","L","64","83.65","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","1","3","2","2","2","7","0","1","0.00"
"571","Jacob Gaucher","PHI","C","4","2.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"574","Connor Mackey","NYR","D","3","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"575","Mitchell Chaffee","T.B","R","11","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
