"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"687","Joel Nystrom","CAR","D","38","2.1","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"688","Emil Lilleberg","T.B","D","50","2.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"689","Zakhar Bardakov","COL","C","60","3.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"690","Arber Xhekaj","MTL","D","65","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"691","Avery Hayes","PIT","R","16","2.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"693","Marc McLaughlin","N.J","C","7","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"694","Declan Carlile","T.B","D","42","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"695","Taylor Ward","L.A","R","36","22.366666666667","0","0","0","0","0","-","4","0.00","0.69","10","8","6","2","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"696","Owen Beck","MTL","C","15","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"697","Lian Bichsel","DAL","D","50","1.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"699","Luca Del Bel Belluz","CBJ","C","14","3.1166666666667","0","0","0","0","0","-","1","0.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"700","Jack Devine","FLA","R","6","0.61666666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"702","Conor Geekie","T.B","C","14","4.15","0","0","0","0","0","-","0","-","0.22","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","100.00"
"704","Hunter Haight","MIN","C","9","4.1","0","0","0","0","0","-","1","0.00","0.06","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"705","Isaac Howard","EDM","L","29","14.166666666667","0","0","0","0","0","-","0","-","0.18","3","2","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"707","David Jiricek","MIN, PHI","D","26","3.15","0","0","0","0","0","0.00","1","0.00","0.06","2","1","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"708","Aleksanteri Kaskimaki","STL","C","5","2.2166666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"710","Joakim Kemell","NSH","R","16","9.3","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"711","Jiri Kulich","BUF","C","12","19.933333333333","0","0","0","0","0","-","4","0.00","0.32","7","6","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","4","10","28.57"
"713","Jonathan Lekkerimäki","VAN","R","13","22.8","0","0","0","0","0","-","2","0.00","0.51","8","4","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"715","Rutger McGroarty","PIT","R","24","3.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"721","Liam Ohgren","MIN, VAN","L","69","23","0","0","0","0","0","0.00","1","0.00","0.49","8","4","6","4","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"723","Owen Pickering","PIT","D","4","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Matthew Poitras","BOS","C","3","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"728","Reid Schaefer","NSH","L","47","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"733","Brian Halonen","N.J","L","15","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"734","Marc Gatcomb","NYI","C","49","1.3333333333333","0","0","0","0","0","-","2","0.00","0.76","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"736","Ben Meyers","SEA","C","52","4.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","100.00"
"740","Adam Sykora","NYR","L","11","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"741","Kenny Connors","L.A","C","2","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"743","Elias Pettersson","VAN","D","70","3.6666666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"744","Adam Engstrom","MTL","D","15","3.4833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"746","Cole O'Hara","NSH","R","1","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"748","Alex Bump","PHI","L","17","16.083333333333","0","0","0","0","0","-","2","0.00","0.64","7","6","4","2","0","0","2","1","1","0","0","0","0","0","0","3","0","0","1","0.00"
"749","Nikita Grebenkin","PHI","R","55","11.266666666667","0","0","0","0","0","-","1","0.00","0.13","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"750","Dominic James","T.B","C","43","29.833333333333","0","0","0","0","0","0.00","2","0.00","0.76","6","5","5","2","0","1","0","0","0","0","0","0","1","0","0","1","0","2","1","66.67"
"751","Victor Mancini","VAN","D","24","2.35","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"752","Sandis Vilmanis","FLA","L","19","5.4","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"754","Xavier Parent","N.J","C","5","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"756","Ivan Ivan","COL","C","9","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"757","Parker Ford","WPG","C","15","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"762","Gavin Brindley","COL","C","56","58.316666666667","0","0","0","0","0","-","9","0.00","1.64","16","14","12","4","0","2","2","1","1","0","0","1","6","0","0","6","0","1","6","14.29"
"764","Luca Cagnoni","S.J","D","3","8.35","0","0","0","0","0","0.00","0","-","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"770","Oscar Fisker Molgaard","SEA","C","13","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"771","Drew Fortescue","NYR","D","9","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"772","Lenni Hameenaho","N.J","R","33","15.75","0","0","0","0","0","-","1","0.00","0.05","3","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"773","Samuel Honzek","CGY","L","18","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"776","Theo Lindstein","STL","D","17","1.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"780","Luca Pinelli","CBJ","C","3","2.1166666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"784","Otto Stenberg","STL","C","32","9.3166666666667","0","0","0","0","0","-","1","0.00","0.2","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"785","Aydar Suniev","CGY","L","6","9.2166666666667","0","0","0","0","0","-","1","0.00","0.14","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"790","Zach Metsa","BUF","D","43","1.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"791","Nikolas Matinpalo","OTT","D","50","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"792","Wilmer Skoog","FLA","C","3","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"793","Dmitri Simashev","UTA","D","28","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"796","Felix Unger Sorum","CAR","R","1","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"798","Josh Samanski","EDM","C","24","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"799","Connor Clattenburg","EDM","C","5","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"803","Jett Luchanko","PHI","C","4","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"805","Michael Brandsegg-Nygård","DET","R","14","14.733333333333","0","0","0","0","0","0.00","1","0.00","0.36","5","3","3","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","-"
"809","Sam Dickinson","S.J","D","72","22.2","0","0","0","0","0","-","1","0.00","0.2","3","2","2","0","0","0","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"810","Sam Morton","CGY","C","3","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"812","Harrison Brunicke","PIT","D","9","3.5333333333333","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"815","Jacob Quillan","TOR","C","23","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"817","Mikulas Hovorka","FLA","D","4","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"818","Arttu Hyry","DAL","R","20","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"819","Maxim Tsyplakov","N.J, NYI","R","49","5.85","0","0","0","0","0","-","0","-","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"823","Kai Uchacz","VGK","C","3","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","33.33"
"825","Braeden Cootes","VAN","C","3","3.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"826","Victor Eklund","NYI","R","1","2.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"829","Brady Martin","NSH","C","3","4.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0.00"
"832","Luke Haymes","TOR","C","4","1.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"834","Tim Washe","ANA","C","39","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","100.00"
"836","Tyson Gross","CGY","C","6","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"837","Jake Livanavage","PIT","D","1","2.8666666666667","0","0","0","0","0","-","0","-","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
