playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,penalties,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xGoals,OnIce_A_xGoals,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,total_icetime,total_goals,total_primary_assists,total_secondary_assists,total_points,total_shots,total_hits,total_takeaways,total_giveaways,total_blocks,total_toi_per_game,pp_toi_per_game,pp_goals,pp_points,pp_shots,pp_xgoals,pp_on_ice_xgoals,pp_on_ice_xgoals_percentage,pp_points_per_60,pp_blocks,pp_takeaways,pp_xgoals_against_per_60,pk_toi_per_game,pk_goals,pk_points,pk_shots,pk_xgoals,pk_on_ice_xgoals,pk_on_ice_xgoals_percentage,pk_points_per_60,pk_blocks,pk_takeaways,pk_xgoals_against_per_60,toi_per_game,goals_per_game,primary_assists_per_game,secondary_assists_per_game,points_per_game,shots_per_game,expected_goals_per_game,hits_per_game,takeaways_per_game,giveaways_per_game,blocks_per_game,goals_per_60,points_per_60,shots_per_60,expected_goals_per_60,on_ice_xgoals_for_per_60,on_ice_xgoals_against_per_60,hits_per_60,takeaways_per_60,giveaways_per_60,blocks_per_60,position_group,points_per_game_percentile,goals_per_60_percentile,points_per_60_percentile,shots_per_60_percentile,expected_goals_per_60_percentile,hits_per_60_percentile,takeaways_per_60_percentile,blocks_per_60_percentile,onIce_xGoalsPercentage_percentile,onIce_corsiPercentage_percentile,onIce_fenwickPercentage_percentile
8478062,2025,Dysin Mayo,CBJ,D,5on5,3,1508.0,37.0,2.13,0.0,0.0,1.0,1.0,5.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,1.42,0.95,0.6,0.71,0.71,1512.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,8.4,,,,,,,,,,,,,,,,,,,,,,,8.38,0.0,0.0,0.33,0.33,1.67,0.03,0.0,0.0,0.0,0.33,0.0,2.39,11.94,0.21,3.39,2.27,0.0,0.0,0.0,2.39,D,83.0,16.0,98.0,100.0,74.0,2.0,7.0,10.0,95.0,100.0,99.0
8482671,2025,Owen Power,BUF,D,5on5,81,87577.0,1706.0,37.75,7.0,4.0,14.0,25.0,108.0,5.11,26.0,20.0,70.0,8.0,6.0,79.0,62.52,65.1,0.49,0.52,0.51,105232.0,8.0,6.0,15.0,29.0,120.0,29.0,22.0,79.0,95.0,21.65,0.92,0.0,0.0,7.0,0.36,4.76,0.853,0.0,5.0,0.0,0.66,1.69,0.0,2.0,0.0,0.0,2.26,0.138,0.88,1.0,1.0,6.18,18.02,0.09,0.05,0.17,0.31,1.33,0.06,0.32,0.25,0.86,0.98,0.29,1.03,4.44,0.21,2.57,2.68,1.07,0.82,2.88,3.25,D,80.0,80.0,73.0,76.0,74.0,16.0,56.0,28.0,50.0,76.0,70.0
8482993,2025,Avery Hayes,PIT,R,5on5,16,10273.0,215.0,4.5,5.0,0.0,0.0,5.0,25.0,2.71,23.0,4.0,8.0,3.0,4.0,9.0,7.62,6.65,0.53,0.45,0.45,10722.0,5.0,0.0,0.0,5.0,25.0,23.0,5.0,8.0,9.0,11.17,0.13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,10.7,0.31,0.0,0.0,0.31,1.56,0.17,1.44,0.25,0.5,0.56,1.75,1.75,8.76,0.95,2.67,2.33,8.06,1.4,2.8,3.15,F,58.0,99.0,70.0,95.0,93.0,68.0,85.0,81.0,74.0,21.0,19.0
8482157,2025,Will Cuylle,NYR,L,5on5,82,65108.0,1475.0,39.2,10.0,12.0,2.0,24.0,110.0,12.82,287.0,7.0,46.0,27.0,16.0,56.0,38.41,42.55,0.47,0.49,0.47,82937.0,20.0,15.0,3.0,38.0,157.0,302.0,9.0,56.0,68.0,16.86,1.36,4.0,8.0,26.0,5.07,13.96,0.858,4.32,9.0,0.0,1.25,1.46,0.0,0.0,6.0,0.63,1.57,0.088,0.0,0.0,1.0,8.21,13.23,0.12,0.15,0.02,0.29,1.34,0.16,3.5,0.09,0.56,0.68,0.55,1.33,6.08,0.71,2.12,2.35,15.87,0.39,2.54,3.1,F,53.0,48.0,44.0,59.0,58.0,92.0,16.0,81.0,35.0,51.0,33.0
8476468,2025,J.T. Miller,NYR,C,5on5,68,58505.0,1340.0,45.59,8.0,10.0,7.0,25.0,93.0,11.65,117.0,9.0,66.0,11.0,7.0,27.0,42.22,38.7,0.52,0.49,0.49,82194.0,17.0,17.0,19.0,53.0,144.0,123.0,15.0,84.0,34.0,20.15,2.99,5.0,17.0,31.0,7.3,32.34,0.872,5.02,3.0,1.0,1.41,1.68,0.0,1.0,5.0,0.57,0.96,0.058,0.52,0.0,4.0,8.11,14.34,0.12,0.15,0.1,0.37,1.37,0.17,1.72,0.13,0.97,0.4,0.49,1.54,5.72,0.72,2.6,2.38,7.2,0.55,4.06,1.66,F,70.0,41.0,58.0,49.0,61.0,64.0,23.0,34.0,69.0,51.0,49.0
8482159,2025,Tyson Foerster,PHI,R,5on5,29,23481.0,517.0,16.17,10.0,1.0,1.0,12.0,43.0,3.99,25.0,9.0,15.0,5.0,2.0,21.0,14.52,12.93,0.53,0.46,0.49,30098.0,13.0,2.0,2.0,17.0,61.0,27.0,11.0,17.0,25.0,17.3,2.05,1.0,2.0,15.0,1.75,11.03,0.884,2.02,2.0,1.0,1.46,1.2,0.0,0.0,0.0,0.14,0.6,0.211,0.0,1.0,0.0,3.89,13.49,0.34,0.03,0.03,0.41,1.48,0.14,0.86,0.31,0.52,0.72,1.53,1.84,6.59,0.61,2.23,1.98,3.83,1.38,2.3,3.22,F,78.0,98.0,75.0,69.0,39.0,38.0,84.0,82.0,74.0,27.0,49.0
8479705,2025,Jeffrey Viel,ANA,L,5on5,45,31215.0,709.0,15.12,3.0,4.0,2.0,9.0,58.0,7.62,120.0,8.0,28.0,24.0,17.0,20.0,27.08,24.72,0.52,0.54,0.55,32211.0,3.0,5.0,2.0,10.0,62.0,121.0,8.0,30.0,21.0,11.93,0.14,0.0,0.0,3.0,0.57,1.25,0.992,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,11.56,0.07,0.09,0.04,0.2,1.29,0.17,2.67,0.18,0.62,0.44,0.35,1.04,6.69,0.88,3.12,2.85,13.84,0.92,3.23,2.31,F,33.0,29.0,29.0,71.0,86.0,88.0,53.0,59.0,69.0,85.0,89.0
8481043,2025,Cole Koepke,WPG,L,5on5,66,33690.0,791.0,16.23,7.0,5.0,4.0,16.0,72.0,7.74,176.0,11.0,25.0,2.0,4.0,12.0,20.49,26.22,0.44,0.47,0.47,41416.0,8.0,5.0,4.0,17.0,86.0,186.0,14.0,30.0,19.0,10.46,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.71,1.0,1.0,14.0,1.47,2.36,0.142,0.53,0.0,3.0,7.58,8.51,0.11,0.08,0.06,0.24,1.09,0.12,2.67,0.17,0.38,0.18,0.75,1.71,7.69,0.83,2.19,2.8,18.81,1.18,2.67,1.28,F,41.0,67.0,68.0,86.0,80.0,94.0,73.0,18.0,20.0,34.0,33.0
8480839,2025,Rasmus Dahlin,BUF,D,5on5,77,87644.0,1771.0,74.57,10.0,19.0,16.0,45.0,131.0,8.36,54.0,20.0,97.0,30.0,22.0,64.0,67.76,58.19,0.54,0.52,0.52,111738.0,19.0,26.0,29.0,74.0,195.0,67.0,32.0,115.0,79.0,24.19,3.31,6.0,21.0,49.0,2.89,30.04,0.887,4.95,8.0,6.0,0.9,0.76,0.0,0.0,2.0,0.02,0.75,0.127,0.0,2.0,1.0,5.28,18.97,0.13,0.25,0.21,0.58,1.7,0.11,0.7,0.26,1.26,0.83,0.41,1.85,5.38,0.34,2.78,2.39,2.22,0.82,3.98,2.63,D,98.0,91.0,96.0,88.0,97.0,40.0,56.0,12.0,80.0,76.0,77.0
8479390,2025,Taylor Raddysh,NYR,R,5on5,68,43211.0,966.0,14.88,8.0,6.0,3.0,17.0,45.0,6.0,48.0,11.0,22.0,6.0,3.0,33.0,24.06,28.98,0.45,0.47,0.46,48320.0,9.0,7.0,3.0,19.0,53.0,49.0,14.0,25.0,40.0,11.84,0.35,0.0,1.0,2.0,0.48,2.37,0.743,2.5,3.0,0.0,2.05,0.76,1.0,1.0,6.0,0.76,1.38,0.153,1.16,0.0,3.0,8.86,10.59,0.12,0.09,0.04,0.25,0.66,0.09,0.71,0.16,0.32,0.49,0.67,1.42,3.75,0.5,2.0,2.41,4.0,0.92,1.83,2.75,F,45.0,59.0,50.0,11.0,21.0,39.0,53.0,75.0,24.0,34.0,25.0
8477488,2025,Brett Pesce,NJD,D,5on5,37,37950.0,750.0,12.72,1.0,4.0,2.0,7.0,45.0,2.27,10.0,12.0,20.0,3.0,4.0,54.0,26.96,27.96,0.49,0.52,0.52,45077.0,1.0,4.0,2.0,7.0,45.0,11.0,16.0,23.0,80.0,20.3,0.1,0.0,0.0,0.0,0.0,0.2,0.952,0.0,7.0,0.0,0.17,2.38,0.0,0.0,0.0,0.0,1.3,0.137,0.0,0.0,4.0,5.57,17.09,0.03,0.11,0.05,0.19,1.22,0.06,0.27,0.32,0.54,1.46,0.09,0.66,4.27,0.22,2.56,2.65,0.95,1.14,1.9,5.12,D,47.0,40.0,38.0,73.0,78.0,12.0,82.0,79.0,50.0,76.0,77.0
8480831,2025,Alec Regula,EDM,D,5on5,29,23506.0,480.0,-0.5,0.0,1.0,2.0,3.0,18.0,0.67,14.0,7.0,26.0,10.0,2.0,39.0,17.1,16.13,0.51,0.47,0.49,25176.0,0.0,1.0,2.0,3.0,18.0,15.0,7.0,28.0,44.0,14.47,0.01,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.9,0.188,0.0,0.0,0.0,10.19,13.51,0.0,0.03,0.07,0.1,0.62,0.02,0.48,0.24,0.9,1.34,0.0,0.46,2.76,0.1,2.62,2.47,2.14,1.07,3.98,5.97,D,22.0,16.0,23.0,22.0,18.0,38.0,76.0,92.0,66.0,36.0,52.0
8476875,2025,Mike Matheson,MTL,D,5on5,78,88264.0,1639.0,29.25,5.0,10.0,14.0,29.0,99.0,4.13,49.0,19.0,83.0,14.0,12.0,98.0,57.5,71.14,0.45,0.46,0.47,113085.0,7.0,13.0,17.0,37.0,114.0,59.0,24.0,94.0,150.0,24.16,0.29,0.0,1.0,1.0,0.02,3.19,0.867,2.67,34.0,0.0,1.31,3.78,0.0,1.0,6.0,0.18,4.88,0.109,0.2,0.0,4.0,8.09,18.86,0.06,0.13,0.18,0.37,1.27,0.05,0.63,0.24,1.06,1.26,0.2,1.18,4.04,0.17,2.35,2.9,2.0,0.77,3.39,4.0,D,88.0,65.0,84.0,67.0,57.0,36.0,50.0,52.0,24.0,28.0,34.0
8476905,2025,Chandler Stephenson,SEA,C,5on5,80,67419.0,1494.0,20.08,8.0,10.0,7.0,25.0,54.0,4.38,17.0,22.0,54.0,6.0,11.0,41.0,32.22,57.05,0.36,0.4,0.4,93032.0,16.0,14.0,19.0,49.0,93.0,20.0,32.0,67.0,56.0,19.38,2.52,6.0,16.0,21.0,3.07,25.97,0.884,4.77,8.0,2.0,1.02,1.72,0.0,1.0,5.0,0.45,0.77,0.041,0.44,2.0,5.0,7.79,14.05,0.1,0.12,0.09,0.31,0.68,0.05,0.21,0.28,0.68,0.51,0.43,1.33,2.88,0.23,1.72,3.05,0.91,1.17,2.88,2.19,F,58.0,36.0,44.0,5.0,5.0,6.0,72.0,55.0,6.0,7.0,7.0
8477987,2025,Ryan Donato,CHI,C,5on5,81,62731.0,1305.0,23.76,12.0,9.0,5.0,26.0,89.0,11.12,75.0,26.0,47.0,15.0,20.0,21.0,36.87,47.39,0.44,0.47,0.46,71586.0,15.0,9.0,6.0,30.0,122.0,78.0,26.0,57.0,21.0,14.73,1.38,1.0,2.0,24.0,3.19,11.76,0.919,1.07,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.91,0.15,0.11,0.06,0.32,1.1,0.14,0.93,0.32,0.58,0.26,0.69,1.49,5.11,0.64,2.12,2.72,4.3,1.49,2.7,1.21,F,60.0,61.0,54.0,35.0,45.0,42.0,89.0,16.0,20.0,34.0,25.0
8479542,2025,Brandon Hagel,TBL,L,5on5,71,60536.0,1213.0,92.49,23.0,18.0,8.0,49.0,146.0,18.58,37.0,20.0,56.0,23.0,24.0,23.0,61.17,40.64,0.6,0.58,0.58,84178.0,36.0,26.0,12.0,74.0,214.0,42.0,35.0,75.0,38.0,19.76,2.09,4.0,9.0,29.0,3.12,16.08,0.915,3.65,10.0,2.0,0.6,2.15,1.0,1.0,11.0,0.74,1.56,0.075,0.39,0.0,8.0,7.62,14.21,0.32,0.25,0.11,0.69,2.06,0.26,0.52,0.28,0.79,0.32,1.37,2.91,8.68,1.1,3.64,2.42,2.2,1.19,3.33,1.37,F,98.0,97.0,98.0,94.0,97.0,21.0,74.0,22.0,97.0,95.0,95.0
8480326,2025,Sheldon Dries,DET,C,5on5,5,1865.0,46.0,-0.73,0.0,0.0,0.0,0.0,2.0,0.19,7.0,3.0,1.0,0.0,1.0,3.0,0.52,1.69,0.24,0.28,0.31,2092.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,1.0,3.0,6.97,0.08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.09,0.231,0.0,0.0,0.0,5.51,6.22,0.0,0.0,0.0,0.0,0.4,0.04,1.4,0.6,0.2,0.6,0.0,0.0,3.86,0.37,1.0,3.26,13.51,5.79,1.93,5.79,F,5.0,9.0,5.0,12.0,11.0,87.0,100.0,99.0,2.0,1.0,2.0
8479421,2025,Jacob Moverare,LAK,D,5on5,15,7880.0,170.0,2.92,0.0,0.0,0.0,0.0,7.0,0.14,3.0,2.0,6.0,0.0,0.0,12.0,6.84,4.42,0.61,0.58,0.59,7902.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,6.0,12.0,8.78,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.47,0.01,0.2,0.13,0.4,0.8,0.0,0.0,3.2,0.06,3.12,2.02,1.37,0.91,2.74,5.48,D,7.0,16.0,7.0,37.0,8.0,23.0,66.0,86.0,97.0,95.0,97.0
8476455,2025,Gabriel Landeskog,COL,L,5on5,60,48171.0,1039.0,46.29,11.0,4.0,9.0,24.0,108.0,13.01,80.0,13.0,39.0,20.0,12.0,32.0,42.86,33.1,0.56,0.56,0.55,59089.0,14.0,7.0,14.0,35.0,132.0,86.0,15.0,41.0,32.0,16.41,2.31,2.0,4.0,19.0,1.68,13.59,0.84,1.73,0.0,1.0,1.12,0.02,0.0,0.0,0.0,0.0,0.01,0.018,0.0,0.0,0.0,21.6,13.38,0.18,0.07,0.15,0.4,1.8,0.22,1.33,0.22,0.65,0.53,0.82,1.79,8.07,0.97,3.2,2.47,5.98,0.97,2.91,2.39,F,76.0,75.0,73.0,91.0,94.0,56.0,59.0,63.0,88.0,91.0,89.0
8482703,2025,Colton Dach,EDM,C,5on5,61,38767.0,888.0,9.91,4.0,4.0,3.0,11.0,54.0,6.91,219.0,14.0,28.0,15.0,15.0,27.0,21.12,26.89,0.44,0.47,0.47,42009.0,5.0,4.0,4.0,13.0,58.0,219.0,14.0,31.0,29.0,11.48,0.73,1.0,2.0,4.0,0.65,3.24,0.8,2.71,0.0,0.0,1.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,10.59,0.07,0.07,0.05,0.18,0.89,0.11,3.59,0.23,0.46,0.44,0.37,1.02,5.01,0.64,1.96,2.5,20.34,1.3,2.6,2.51,F,29.0,31.0,28.0,32.0,45.0,96.0,80.0,68.0,20.0,34.0,33.0
8478403,2025,Jack Eichel,VGK,C,5on5,74,67512.0,1311.0,93.35,21.0,16.0,10.0,47.0,173.0,14.91,31.0,18.0,96.0,7.0,16.0,31.0,55.04,39.41,0.58,0.54,0.55,94132.0,27.0,30.0,33.0,90.0,260.0,35.0,28.0,120.0,40.0,21.2,3.45,1.0,26.0,44.0,3.03,37.63,0.918,6.11,6.0,3.0,0.79,1.27,1.0,3.0,10.0,1.11,1.85,0.166,1.92,0.0,3.0,5.95,15.21,0.28,0.22,0.14,0.64,2.34,0.2,0.42,0.24,1.3,0.42,1.12,2.51,9.23,0.8,2.93,2.1,1.65,0.96,5.12,1.65,F,97.0,93.0,95.0,96.0,76.0,15.0,57.0,34.0,94.0,85.0,89.0
8477346,2025,MacKenzie Weegar,UTA,D,5on5,79,84813.0,1978.0,36.85,4.0,10.0,7.0,21.0,121.0,4.09,148.0,27.0,111.0,20.0,5.0,152.0,57.61,63.79,0.47,0.52,0.52,106471.0,4.0,13.0,11.0,28.0,154.0,167.0,32.0,124.0,175.0,22.46,1.89,0.0,6.0,25.0,0.76,13.44,0.877,2.42,10.0,3.0,0.76,1.68,0.0,1.0,2.0,0.03,2.07,0.115,0.45,2.0,1.0,7.19,17.89,0.05,0.13,0.09,0.27,1.53,0.05,1.87,0.34,1.41,1.92,0.17,0.89,5.14,0.17,2.45,2.71,6.28,1.15,4.71,6.45,D,70.0,57.0,63.0,87.0,57.0,86.0,83.0,95.0,38.0,76.0,77.0
8483499,2025,Liam Ohgren,VAN,L,5on5,69,50222.0,1066.0,7.55,8.0,6.0,3.0,17.0,84.0,6.76,69.0,13.0,40.0,1.0,7.0,37.0,23.48,41.15,0.36,0.42,0.4,54526.0,8.0,7.0,3.0,18.0,87.0,69.0,16.0,43.0,41.0,13.17,0.33,0.0,0.0,1.0,0.22,1.46,0.936,0.0,2.0,0.0,0.27,0.45,0.0,1.0,1.0,0.15,0.75,0.214,1.94,0.0,1.0,5.33,12.13,0.12,0.09,0.04,0.25,1.22,0.1,1.0,0.19,0.58,0.54,0.57,1.22,6.02,0.48,1.68,2.95,4.95,0.93,2.87,2.65,F,45.0,49.0,36.0,58.0,18.0,47.0,55.0,71.0,6.0,9.0,7.0
8479387,2025,Keaton Middleton,COL,D,5on5,3,1881.0,36.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,0.74,1.96,0.27,0.45,0.31,1936.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,10.76,,,,,,,,,,,,0.22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.45,0.0,0.0,0.33,0.33,0.0,0.0,2.0,0.0,0.33,0.33,0.0,1.91,0.0,0.0,1.42,3.75,11.48,0.0,1.91,1.91,D,83.0,16.0,97.0,2.0,2.0,98.0,7.0,4.0,2.0,20.0,3.0
8476907,2025,Mackenzie MacEachern,VAN,L,5on5,8,4846.0,122.0,2.5,1.0,3.0,0.0,4.0,6.0,0.61,10.0,1.0,3.0,1.0,1.0,6.0,2.13,3.78,0.36,0.43,0.41,4888.0,1.0,3.0,0.0,4.0,6.0,10.0,1.0,3.0,6.0,10.18,,,,,,,,,,,,0.04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.1,0.12,0.38,0.0,0.5,0.75,0.08,1.25,0.12,0.38,0.75,0.74,2.97,4.46,0.45,1.58,2.81,7.43,0.74,2.23,4.46,F,90.0,66.0,99.0,20.0,16.0,65.0,37.0,94.0,6.0,12.0,8.0
8475324,2025,Nick Jensen,OTT,D,5on5,61,57526.0,1328.0,12.85,4.0,5.0,8.0,17.0,33.0,1.91,35.0,10.0,48.0,3.0,3.0,62.0,40.93,39.21,0.51,0.48,0.48,62252.0,4.0,5.0,8.0,17.0,36.0,38.0,11.0,51.0,65.0,17.01,0.05,0.0,0.0,1.0,0.01,0.22,0.88,0.0,0.0,0.0,0.57,0.76,0.0,0.0,0.0,0.0,1.0,0.154,0.0,0.0,1.0,7.15,15.72,0.07,0.08,0.13,0.28,0.54,0.03,0.57,0.16,0.79,1.02,0.25,1.06,2.07,0.12,2.56,2.45,2.19,0.63,3.0,3.88,D,73.0,74.0,75.0,8.0,27.0,39.0,36.0,49.0,66.0,44.0,42.0
8477495,2025,Seth Jones,FLA,D,5on5,52,52657.0,1095.0,32.9,1.0,5.0,7.0,13.0,49.0,2.1,40.0,9.0,43.0,6.0,6.0,44.0,38.35,37.69,0.5,0.51,0.51,73938.0,7.0,11.0,14.0,32.0,88.0,47.0,13.0,66.0,61.0,23.7,3.42,5.0,16.0,29.0,3.26,27.0,0.955,5.39,6.0,2.0,0.43,2.13,0.0,0.0,2.0,0.04,2.92,0.26,0.0,1.0,2.0,4.51,16.88,0.02,0.1,0.13,0.25,0.94,0.04,0.77,0.17,0.83,0.85,0.07,0.89,3.35,0.14,2.62,2.58,2.73,0.62,2.94,3.01,D,66.0,34.0,63.0,44.0,39.0,47.0,34.0,22.0,59.0,70.0,70.0
8482516,2025,Matthew Kessel,STL,D,5on5,29,20785.0,461.0,2.8,2.0,1.0,0.0,3.0,20.0,0.95,21.0,1.0,15.0,5.0,4.0,24.0,10.97,13.53,0.45,0.46,0.47,21814.0,2.0,1.0,0.0,3.0,20.0,22.0,1.0,15.0,26.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.167,0.0,0.0,0.0,1.28,11.95,0.07,0.03,0.0,0.1,0.69,0.03,0.72,0.03,0.52,0.83,0.35,0.52,3.46,0.16,1.9,2.34,3.64,0.17,2.6,4.16,D,22.0,86.0,28.0,47.0,51.0,59.0,14.0,57.0,24.0,28.0,34.0
8482667,2025,William Eklund,SJS,L,5on5,78,67925.0,1311.0,51.13,11.0,12.0,8.0,31.0,128.0,13.66,70.0,14.0,58.0,13.0,21.0,48.0,47.4,49.57,0.49,0.5,0.49,86771.0,15.0,26.0,12.0,53.0,177.0,72.0,18.0,66.0,51.0,18.54,2.7,2.0,11.0,34.0,5.31,25.56,0.89,3.13,1.0,2.0,0.9,0.4,0.0,0.0,3.0,0.42,0.53,0.155,0.0,0.0,0.0,5.57,14.51,0.14,0.15,0.1,0.4,1.64,0.18,0.9,0.18,0.74,0.62,0.58,1.64,6.78,0.72,2.51,2.63,3.71,0.74,3.07,2.54,F,76.0,51.0,64.0,73.0,61.0,37.0,37.0,69.0,48.0,61.0,49.0
8474641,2025,Adam Henrique,EDM,C,5on5,65,42166.0,923.0,16.32,2.0,7.0,0.0,9.0,75.0,7.55,33.0,13.0,33.0,6.0,3.0,66.0,24.51,25.03,0.49,0.48,0.5,51626.0,3.0,10.0,2.0,15.0,91.0,34.0,14.0,36.0,75.0,13.24,0.58,0.0,2.0,7.0,1.04,3.84,0.93,3.2,5.0,0.0,0.46,1.6,0.0,2.0,7.0,0.78,1.42,0.102,1.15,0.0,1.0,7.16,10.81,0.03,0.11,0.0,0.14,1.15,0.12,0.51,0.2,0.51,1.02,0.17,0.77,6.4,0.64,2.09,2.14,2.82,1.11,2.82,5.63,F,21.0,19.0,19.0,66.0,45.0,28.0,69.0,98.0,48.0,42.0,58.0
8482062,2025,Cole Smith,VGK,R,5on5,63,41873.0,942.0,13.54,4.0,1.0,1.0,6.0,57.0,8.54,161.0,10.0,20.0,16.0,11.0,14.0,27.15,26.08,0.51,0.52,0.52,50205.0,8.0,3.0,1.0,12.0,69.0,173.0,14.0,21.0,18.0,13.28,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.89,0.0,1.0,6.0,0.34,0.98,0.052,0.5,0.0,4.0,8.91,11.08,0.06,0.02,0.02,0.1,0.9,0.14,2.56,0.16,0.32,0.22,0.34,0.52,4.9,0.73,2.33,2.24,13.84,0.86,1.72,1.2,F,15.0,28.0,14.0,29.0,64.0,88.0,47.0,16.0,63.0,74.0,73.0
8480849,2025,Barrett Hayton,UTA,C,5on5,67,50301.0,1166.0,33.03,3.0,5.0,6.0,14.0,92.0,12.01,30.0,10.0,38.0,17.0,14.0,26.0,39.02,29.96,0.57,0.54,0.54,60794.0,10.0,7.0,8.0,25.0,119.0,34.0,13.0,40.0,29.0,15.12,1.96,4.0,5.0,23.0,4.09,17.42,0.939,2.28,0.0,3.0,0.52,0.17,0.0,0.0,0.0,0.0,0.01,0.016,0.0,1.0,0.0,3.2,12.51,0.04,0.07,0.09,0.21,1.37,0.18,0.45,0.15,0.57,0.39,0.21,1.0,6.58,0.86,2.79,2.14,2.15,0.72,2.72,1.86,F,35.0,20.0,27.0,69.0,84.0,20.0,36.0,42.0,92.0,85.0,85.0
8470621,2025,Corey Perry,TBL,R,5on5,72,46777.0,969.0,36.1,9.0,7.0,5.0,21.0,76.0,8.09,30.0,5.0,37.0,21.0,19.0,18.0,29.62,29.88,0.5,0.5,0.49,59058.0,17.0,12.0,8.0,37.0,113.0,30.0,6.0,49.0,20.0,13.67,2.13,4.0,12.0,26.0,5.22,16.42,0.827,4.69,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.83,0.12,0.1,0.07,0.29,1.06,0.11,0.42,0.07,0.51,0.25,0.69,1.62,5.85,0.62,2.28,2.3,2.31,0.38,2.85,1.39,F,53.0,61.0,63.0,54.0,41.0,21.0,16.0,24.0,55.0,61.0,49.0
8478498,2025,Jake DeBrusk,VAN,L,5on5,81,59681.0,1340.0,35.33,3.0,7.0,5.0,15.0,121.0,12.79,60.0,9.0,41.0,5.0,4.0,31.0,38.06,44.97,0.46,0.45,0.45,81961.0,23.0,10.0,9.0,42.0,219.0,66.0,11.0,44.0,34.0,16.86,2.85,19.0,24.0,70.0,16.92,34.27,0.905,6.23,2.0,0.0,0.93,0.7,0.0,0.0,5.0,0.47,0.58,0.072,0.0,0.0,0.0,7.9,12.28,0.04,0.09,0.06,0.19,1.49,0.16,0.74,0.11,0.51,0.38,0.18,0.9,7.3,0.77,2.3,2.71,3.62,0.54,2.47,1.87,F,31.0,19.0,23.0,82.0,71.0,36.0,23.0,43.0,29.0,21.0,19.0
8480842,2025,Filip Hallander,PIT,C,5on5,13,9182.0,197.0,4.68,0.0,2.0,1.0,3.0,21.0,3.26,3.0,2.0,12.0,1.0,3.0,5.0,8.31,8.16,0.5,0.48,0.46,10251.0,1.0,2.0,1.0,4.0,22.0,3.0,2.0,12.0,5.0,13.14,0.34,0.0,0.0,0.0,0.0,0.57,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.12,0.22,0.253,4.62,0.0,0.0,3.0,11.77,0.0,0.15,0.08,0.23,1.62,0.25,0.23,0.15,0.92,0.38,0.0,1.18,8.23,1.28,3.26,3.2,1.18,0.78,4.7,1.96,F,39.0,9.0,34.0,92.0,99.0,10.0,41.0,46.0,55.0,42.0,25.0
